N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
40,4,"[1,14,27,40]",0.35,1.9,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,3.4635356407069566,19.577656259410332,0.0028862797005891304,1.9,gap_lower,8.3,0.22111718702948338,1,5.0,gap_lower,0.7099290965800863,6.800000000000001,1,0.24560556476260004,0.0,0.7,1.0,8eeddc7512cf3728,1.0,113,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.3134137001291606,0.20000000000000995,138.54142562827826,41
40,4,"[1,14,27,40]",0.35,1.9,0.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",78.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,104.29052916504183,-28.164252718575128,0.08690877430420153,4.5,gap_lower,54.900000000000006,2.6082126359287563,27,5.000000000000004,gap_lower,-1.7528932748593626,53.0,27,7.017543859649123,2.9853495853090175,0.7,0.0,8f28afc4c91e75ce,0.0,113,controller_comparison,0.0,24.0,20.0,4.5,68.97438232133192,20.0,4171.621166601673,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,1.9351334951786547,21.882056486128107,0.0016126112459822124,1.0,jerk,11.200000000000001,0.14285753923608713,1,5.0,gap_lower,0.836886763385144,6.7,1,0.2333332177228229,0.0,0.7,1.0,8f2f46ab44844b47,1.0,131,controller_comparison,1.0,24.0,20.0,0.20351639197953236,1.1585969387929254,0.14781321454492513,77.40533980714619,41
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,3.7778853794705247,18.931757248300926,0.0031482378162254374,2.1,gap_lower,8.5,0.25341213758495373,1,5.0,gap_lower,0.6797430717799526,6.9,1,0.2539482849633405,0.0,0.7,1.0,8f3e12503b60132a,1.0,167,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.30456958529561,0.20000000000000995,151.115415178821,41
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,2.6250215145101397,20.59906245446058,0.00218751792875845,1.5,gap_lower,8.1,0.17004687727697104,1,5.0,gap_lower,0.7612126343801773,6.7,1,0.2222220090665543,0.0,0.7,1.0,8f511ff7e9ab6e05,1.0,61,controller_comparison,1.0,24.0,20.0,0.08574849395511419,1.1256535827541825,0.1740514397568198,105.00086058040559,41
40,4,"[1,14,27,40]",0.35,1.8,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,5.3473716644542355,20.118271619165995,0.004456143053711863,1.8,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7314541031193812,6.7,1,0.3239786377755459,0.0,0.7,1.0,8fb7e0315263681e,1.0,47,controller_comparison;layout_comparison,1.0,24.0,20.0,0.21679742284252312,1.9969204260306697,0.42499999999999005,213.89486657816943,41
40,4,"[1,14,27,40]",0.35,1.8,1.0,even_ovm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-18.0,0,ovm,[],60.0,0.2,even,7.31681842738652,19.039124664264932,0.006097348689488767,1.8,gap_lower,55.2,0.24804376678675338,27,5.0,gap_lower,0.7314541031193812,6.7,1,0.5736724185527319,0.0,0.7,0.0,8fe9a80c55bef831,1.0,149,prediction_scope,0.0,24.0,20.0,0.2438264976334696,4.493759399598048,1.0647315954899526,292.67273709546083,41
40,4,"[1,14,27,40]",0.35,1.7,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",48.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,42.60224737453767,-2.4435761764381994,0.035501872812114726,4.5,gap_lower,56.2,1.32217880882191,34,5.000000000000004,gap_lower,-0.49767880882190996,55.7,34,7.843137254901961,1.0675510734563503,0.7,0.0,902e101b1e114575,0.0,29,controller_comparison,0.0,24.0,20.0,4.5,45.933835734952424,20.0,1704.0898949815069,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,3.4059215138203975,22.034208599529606,0.0028382679281836647,1.0,jerk,11.8,0.14285724680060036,1,5.0,gap_lower,0.8432233102715522,6.7,1,0.31666663634981757,0.0,0.7,1.0,907f6facf2935075,1.0,167,prediction_scope,1.0,24.0,20.0,0.15890521830770446,2.6349999999997635,0.2582150084968262,136.2368605528159,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.092860462114067e-16,6,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5331773592430868e-16,jerk,0.1,3.092860462114067e-16,6,1.5464302310570335e-15,acceleration_upper,0.9999999999999999,0.0,3,0.0,0.0,0.7,1.0,9086489425d45d88,1.0,97,prediction_scope,1.0,24.0,20.0,1.5464302310570336e-16,0.0,0.0,0.0,41
40,0,[],0.35,1.9,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],122.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,214.1569073685044,-2.492923034251355,0.17846408947375364,4.5,gap_lower,51.300000000000004,1.3246461517125678,32,5.000000000000004,gap_lower,-0.500146151712568,50.800000000000004,32,7.017543859649123,4.531479837654366,0.7,0.0,90b82ab99ae083c4,0.0,47,controller_comparison,0.0,24.0,20.0,4.5,92.4340367135593,20.0,8566.276294740175,41
40,4,"[1,14,27,40]",0.35,1.8,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-18.0,8,idm,[],60.0,0.2,even,5.226529998742144,17.962436690702674,0.004355441665618453,1.8,jerk,5.1000000000000005,1.0,8,5.0,acceleration_upper,0.0,6.5,8,1.0353584985794115,0.15740645406585446,0.7,1.0,90bff98520805775,1.0,113,prediction_scope,1.0,24.0,20.0,0.17798578232183326,2.931470879112908,0.4249974259778071,209.06119994968577,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_ovm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-17.0,0,ovm,[],60.0,0.2,even,7.949710945308499,16.84909928595613,0.0066247591210904155,1.7,gap_lower,55.6,0.35754503570219354,27,5.0,gap_lower,0.6376218140956725,54.5,27,0.8806054031551975,0.0,0.7,0.0,90d4607877f4d0c6,1.0,191,prediction_scope,0.0,24.0,20.0,0.4795164801705921,6.54287030896927,1.539141872406887,317.98843781233995,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,4.130033899839267,21.194869123199226,0.0034416949165327225,1.7,acceleration_upper,9.0,0.7722007508944968,1,5.0,acceleration_upper,0.15762496776271306,8.4,1,0.7907956668683235,0.00037072626442654483,0.7,1.0,90e60cabe4a7bc53,1.0,191,controller_comparison,1.0,24.0,20.0,0.05669298585957739,0.5908164057065051,0.3070173074516873,165.20135599357067,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,5.798130137072699,19.56003271057392,0.00483177511422725,2.0,gap_lower,8.1,0.22199836447130394,1,5.0,gap_lower,0.7028209984038035,6.800000000000001,1,0.3165806789364443,0.0,0.7,1.0,9131aa70fe998696,1.0,131,controller_comparison;layout_comparison;prediction_scope,1.0,24.0,20.0,0.1238813225998769,2.3075000000003456,0.3999999999999915,231.92520548290798,41
40,0,[],0.35,0.0,1.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],0.0,jerk,0.1,3.002655725429388e-16,18,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.477107317951692e-16,jerk,0.1,3.002655725429388e-16,18,1.5013278627146939e-15,acceleration_upper,0.9999999999999999,0.0,16,0.0,0.0,0.7,1.0,9144dd6af85b3c45,1.0,29,controller_comparison,1.0,24.0,20.0,1.501327862714694e-16,0.0,0.0,0.0,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.8,1.0,even_idm_leader_N80,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,1.4931787271958683,19.848370192974244,0.001244315605996557,1.8,gap_lower,8.200000000000001,0.2075814903512878,1,5.0,gap_lower,0.7253314111035014,6.800000000000001,1,0.24670487518999804,0.0,0.7,1.0,915c0761daecdad4,1.0,191,chain_length_scope,1.0,24.0,20.0,0.21679742284252312,1.45806733701977,0.17500000000000426,119.45429817566946,81
40,4,"[37,38,39,40]",0.35,1.8,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",107.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,rear,194.09601823226222,-51.95853646968618,0.1617466818602185,4.5,gap_lower,60.0,3.797926823484309,37,5.000000000000004,gap_lower,-3.3092609945693425,59.900000000000006,37,7.4074074074074066,0.17131605814199305,0.7,0.0,91c2492889e72aeb,0.0,3,layout_comparison,0.0,24.0,20.0,4.5,116.33631334415253,20.0,7763.8407292904885,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,5.856217266584034,19.56003271057392,0.004880181055486695,2.0,gap_lower,8.1,0.22199836447130394,1,5.0,gap_lower,0.7028209984038035,6.800000000000001,1,0.3170870465842093,0.0,0.7,1.0,9239e7f52ccd4eea,1.0,79,controller_comparison;layout_comparison,1.0,24.0,20.0,0.20351639197953236,2.3075000000003456,0.4353069313204436,234.24869066336134,41
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,5.571724115783712,17.44987155700528,0.0046431034298197605,2.5,gap_lower,8.8,0.32750642214973597,1,5.0,gap_lower,0.616796615564511,7.0,1,0.2666430711583966,0.0,0.7,1.0,925ed1c3c0f0253c,1.0,113,controller_comparison,1.0,24.0,20.0,0.21679742286043824,2.3219090250103136,0.3458187868840703,222.8689646313485,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,5.785280337770869,19.462153868621158,0.004821066948142392,2.0,gap_lower,8.0,0.2268923065689421,1,5.0,gap_lower,0.6958493977653253,6.9,1,0.3616510071143395,0.0,0.7,1.0,9282b1778667fb14,1.0,97,prediction_scope,1.0,24.0,20.0,0.23305990960300457,1.7433879835863308,0.5230481344499189,231.41121351083478,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,5.669712742983465e-16,30,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.519317481612589e-16,jerk,0.1,5.669712742983465e-16,30,2.8348563714917324e-15,command_upper,0.9999999999999998,0.0,30,0.0,0.0,0.7,1.0,929fb44001a698f1,1.0,113,prediction_scope,1.0,24.0,20.0,2.8348563714917324e-16,0.0,0.0,0.0,41
40,4,"[19,20,21,22]",0.35,2.0,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",96.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,middle,154.76834014017922,-99.06536926594102,0.12897361678348268,4.5,gap_lower,51.5,6.153268463297051,19,5.000000000000004,gap_lower,-5.304386828709044,49.800000000000004,19,6.666666666666667,0.0013547554345064345,0.7,0.0,929ff570c97991c5,0.0,11,layout_comparison,0.0,24.0,20.0,4.5,135.14620317294435,20.0,6190.733605607169,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,2.0,1.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",57.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,31.16147852633369,-18.72750368785688,0.02596789877194474,4.5,gap_lower,60.0,2.1363751843928442,35,5.000000000000004,gap_lower,-1.412839007314843,59.900000000000006,35,6.666666666666667,0.0,0.7,0.0,92f228148acd29c8,0.0,97,chain_length_scope,0.0,24.0,20.0,4.5,55.99684162757163,20.0,2492.918282106695,81
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.077579334592651e-16,16,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5387896672963254e-16,jerk,0.1,3.077579334592651e-16,16,1.5387896672963253e-15,acceleration_upper,0.9999999999999999,0.0,10,0.0,0.0,0.7,1.0,931ffc3764ac76f0,1.0,149,controller_comparison,1.0,24.0,20.0,1.5387896672963254e-16,0.0,0.0,0.0,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.0,1.0,even_idm_leader_N80,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,0.8883782464381212,21.882056486128107,0.0007403152053651011,1.0,jerk,11.200000000000001,0.14285753923608713,1,5.0,gap_lower,0.836886763385144,6.7,1,0.2333332177228229,0.0,0.7,1.0,932646dc91d1030d,1.0,97,chain_length_scope,1.0,24.0,20.0,0.20351639197953236,1.3023094815857803,0.12500000000001066,71.0702597150497,81
40,4,"[1,14,27,40]",0.35,1.8,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",103.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,169.62706688285135,-2.400662699997028,0.14135588906904278,4.5,gap_lower,53.900000000000006,1.3200331349998513,34,5.000000000000004,gap_lower,-0.49553313499985163,53.400000000000006,34,7.4074074074074066,4.562989652479448,0.7,0.0,9349c4d5ed254bfe,0.0,61,controller_comparison,0.0,24.0,20.0,4.5,125.20568000551117,20.0,6785.082675314054,41
40,0,[],0.35,2.1,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],132.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,253.0948984661542,-2.367869588704778,0.21091241538846184,4.5,gap_lower,39.5,1.318393479435239,23,5.000000000000004,gap_lower,-0.4938934794352388,39.0,23,6.349206349206349,4.468387046045506,0.7,0.0,934cf36e4a353bea,0.0,167,controller_comparison,0.0,24.0,20.0,4.5,94.18330156736192,20.0,10123.795938646168,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.3297205487458251,23.63545048406307,0.00027476712395485423,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,9.866327201280001e-05,0.7,1.0,93a8da1612f0e305,1.0,191,controller_comparison,1.0,24.0,20.0,0.0019666086731743356,0.04169675704503106,0.014930580305300367,13.188821949833004,41
40,4,"[1,14,27,40]",0.35,1.9,0.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",76.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,100.93892266515947,-27.780225105884057,0.08411576888763289,4.5,gap_lower,54.7,2.589011255294203,27,5.000000000000004,gap_lower,-1.73203051608241,52.800000000000004,27,7.017543859649123,2.9051742459718346,0.7,0.0,93b4cb467e7031f1,0.0,61,controller_comparison,0.0,24.0,20.0,4.5,80.34592792942703,20.0,4037.5569066063786,41
40,4,"[19,20,21,22]",0.35,1.0,1.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,middle,3.334571659088719,22.251934240983516,0.002778809715907266,1.0812300766255738,jerk,7.9,0.32878400889116144,1,5.0,acceleration_upper,0.680352922083674,9.0,1,0.900670938153174,3.4210501098641544e-10,0.7,1.0,93fc5225f273a8f7,1.0,79,layout_comparison,1.0,24.0,20.0,0.0918273631540667,2.2925802077668322,0.449999999999978,133.38286636354877,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,even,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,93fc6666a99f71bb,1.0,191,prediction_scope,1.0,24.0,20.0,1.54730445827495e-16,0.5625,0.0,0.0,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_ovm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,ovm,[],60.0,0.2,even,6.944611605822351,19.47073659968703,0.005787176338185292,1.7,gap_lower,55.2,0.22646317001564853,27,5.0,gap_lower,0.7461541031193801,6.7,1,0.5561960166422497,0.0,0.7,1.0,940be5b546363e8c,1.0,149,prediction_scope,1.0,24.0,20.0,0.2413570967364795,4.130223172503918,0.9873263853624081,277.78446423289404,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.36383748642798996,23.63545048406307,0.0003031979053566583,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.0003564468584329461,0.7,1.0,9419f3c7ecfa76d5,1.0,97,controller_comparison,1.0,24.0,20.0,0.003912259309004968,0.04779915762719611,0.022927586535814726,14.5534994571196,41
40,4,"[19,20,21,22]",0.35,2.0,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",91.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,middle,147.41170164346562,-98.44324799417504,0.122843084702888,4.5,gap_lower,51.0,6.122162399708752,19,5.000000000000004,gap_lower,-5.273422855981683,49.300000000000004,19,6.666666666666667,0.0020108588075729017,0.7,0.0,9430ad7e14a0ec74,0.0,3,layout_comparison,0.0,24.0,20.0,4.5,112.99285208667351,20.0,5896.468065738624,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,0.25,1.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.1651118792567614,23.63545048406307,0.00013759323271396784,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.0,0.7,1.0,945c346c84b22db5,1.0,131,chain_length_scope,1.0,24.0,20.0,0.0023049929174206447,0.041817671656701805,0.014292338817547545,13.208950340540913,81
40,4,"[37,38,39,40]",0.35,2.0,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",115.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,rear,216.3412068813444,-53.26181153101141,0.180284339067787,4.5,gap_lower,60.0,3.86309057655057,37,5.000000000000004,gap_lower,-3.364216544877826,59.900000000000006,37,6.666666666666667,0.1625127040436626,0.7,0.0,9473914cc3715e45,0.0,29,layout_comparison,0.0,24.0,20.0,4.5,104.44185030771973,20.0,8653.648275253776,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",42.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,35.98608116955826,-1.7607218497644226,0.029988400974631887,4.5,gap_lower,58.900000000000006,1.288036092488221,36,5.000000000000004,gap_lower,-0.4635360924882205,58.400000000000006,36,6.666666666666667,0.6833362948824018,0.7,0.0,94c3105eba2f4166,0.0,131,controller_comparison,0.0,24.0,20.0,4.5,31.768772529679552,20.0,1439.4432467823306,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_internal8_d02,0.2,margin,8.0,1.5,8,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.077579334592651e-16,16,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.5387896672963254e-16,jerk,0.1,3.077579334592651e-16,16,1.5387896672963253e-15,acceleration_upper,0.9999999999999999,0.0,10,0.0,0.0,0.7,1.0,94f9f9044b0a92c4,1.0,149,prediction_scope,1.0,24.0,20.0,1.5387896672963254e-16,0.0,0.0,0.0,41
40,4,"[19,20,21,22]",0.35,2.5,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",101.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,middle,193.93704274370884,-103.09212126474476,0.16161420228642404,4.5,gap_lower,59.2,6.354606063237238,19,5.000000000000004,gap_lower,-5.518920161654777,58.2,19,5.333333333333333,0.0014526871589642572,0.7,0.0,950a805dd93f83dd,0.0,149,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,168.3794745438903,20.0,7757.481709748354,41
40,4,"[1,2,3,4]",0.35,0.25,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",0.0,gap_lower,12.9,0.028125,1,idm,[],60.0,0.2,front,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,9522024976723c51,1.0,29,layout_comparison,1.0,24.0,20.0,1.501327862714694e-16,0.5625,0.0,0.0,41
40,4,"[37,38,39,40]",0.35,1.7,0.0,rear_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[37,38,39,40]",84.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,rear,122.44710771022679,-43.525478545093996,0.10203925642518899,4.5,gap_lower,60.0,3.3762739272546995,37,5.000000000000004,gap_lower,-2.9468577294242464,59.900000000000006,37,7.843137254901961,0.08393857865955262,0.7,0.0,953f745a2ef97c88,0.0,29,layout_comparison,0.0,24.0,20.0,4.5,126.02434028203862,20.0,4897.884308409071,41
40,4,"[19,20,21,22]",0.35,1.8,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",67.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,middle,76.7714761841274,-69.82434391660897,0.06397623015343949,4.5,gap_lower,42.2,4.691217195830449,19,5.000000000000004,gap_lower,-3.6967044918529792,41.1,19,7.4074074074074066,0.0006215283842976233,0.7,0.0,95594f748366cae0,0.0,29,layout_comparison,0.0,24.0,20.0,4.5,83.43925232109189,20.0,3070.8590473650956,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,2.8898595125104194,22.091455174636238,0.0024082162604253496,1.0,acceleration_upper,9.1,0.4260524990731095,1,5.0,acceleration_upper,0.5444537387124273,8.5,1,0.8962767188271149,0.0012041863059408797,0.7,1.0,9561f9183a5264b5,1.0,149,controller_comparison,1.0,24.0,20.0,0.07644667602741194,0.6105585693658782,0.3421146620927331,115.59438050041678,41
