N_followers,alpha_mps2,case_id,command_delay_s,controller,disturbance_location,hdv_model,layout,mean_loss_m_per_follower_median,mean_loss_m_per_follower_q25,mean_loss_m_per_follower_q75,min_gap_m_median,min_gap_m_q25,min_gap_m_q75,normalized_loss_median,normalized_loss_q25,normalized_loss_q75,peak_constraint_usage_median,peak_constraint_usage_q25,peak_constraint_usage_q75,peak_jerk_mps3_median,peak_jerk_mps3_q25,peak_jerk_mps3_q75,pulse_internal_gain_median,pulse_internal_gain_q25,pulse_internal_gain_q75,success_rate,success_wilson_high,success_wilson_low,successes,terminal_gap_error_m_median,terminal_gap_error_m_q25,terminal_gap_error_m_q75,terminal_speed_error_mps_median,terminal_speed_error_mps_q25,terminal_speed_error_mps_q75,throughput_loss_vehicle_m_median,throughput_loss_vehicle_m_q25,throughput_loss_vehicle_m_q75,trials
20,2.2,even_idm_leader_N20,0.2,predictive,0,idm,even,7.743043136486401,7.718728072748194,7.756233050876372,18.552015762797367,18.552015762797367,18.552015762797367,0.006452535947072,0.006432273393956828,0.0064635275423969765,0.2723992118601316,0.2723992118601316,0.2723992118601316,5.0,5.0,5.0,0.2617113901259972,0.258108333711877,0.2673957019389497,1.0,0.9999999999999999,0.6096569663469354,6,2.2812524373707106,2.259417165252046,2.3309871848865384,0.20000000000000995,0.20000000000000995,0.20000000000000995,154.860862729728,154.37456145496387,155.12466101752744,6
40,1.8,even_idm_leader_d02,0.2,wave,0,idm,even,8.882173013206138,6.7458457237632095,44.70835522477434,20.49854423912118,-2.7726059412780053,21.01273272579344,0.007401810844338448,0.005621538103136007,0.03725696268731195,0.8108967007441591,0.8108967007441591,1.3386302970639004,5.0,5.0,5.000000000000004,0.9458938495464883,0.7942805054877989,7.4074074074074066,0.3333333333333333,0.609382412602386,0.13811783989736134,4,2.8548315405292257,1.510888299896159,40.60148062306678,1.8222371149434604,0.9360268887902015,20.0,355.2869205282455,269.8338289505284,1788.3342089909734,12
40,1.5,even_idm_leader_d02,0.2,human,0,idm,even,69.07229701813846,34.981665079859354,110.87746763446673,-2.330960488546282,-2.47609635940681,3.6998831075244922,0.05756024751511539,0.029151387566549457,0.09239788969538892,1.316548024427314,1.1130497519625184,1.3238048179703403,5.000000000000004,5.0000000000000036,5.000000000000004,8.88888888888889,6.965294334133431,8.88888888888889,0.08333333333333333,0.35388592179859524,0.014864709450773478,1,67.59931012317793,29.16220068718482,89.4780779633546,20.0,15.671912251800219,20.0,2762.8918807255386,1399.2666031943743,4435.0987053786685,12
40,1.9,rear_idm_leader_d02,0.2,margin,0,idm,rear,217.48935870022098,206.01877456210522,228.02932731704507,-53.58377137324949,-54.26274947054779,-52.366128019168286,0.18124113225018412,0.1716823121350877,0.19002443943087088,3.8791885686624745,3.8183064009584147,3.9131374735273896,5.000000000000004,5.000000000000004,5.000000000000004,7.017543859649123,7.017543859649123,7.017543859649123,0.0,0.2425007574992425,0.0,0,106.52041774844284,91.87740901919823,120.36451740205203,20.0,20.0,20.0,8699.574348008839,8240.750982484209,9121.173092681802,12
40,1.9,even_ovm_leader_d02,0.2,margin,0,ovm,even,8.212366154678602,7.991194691584042,8.759728065446133,16.827875831643752,15.5531847323673,17.47858810437279,0.006843638462232169,0.006659328909653368,0.007299773387871779,0.35860620841781243,0.3260705947813605,0.42234076338163506,5.0,5.0,5.0,0.7878897341296602,0.698577060750253,0.928821017116898,0.0,0.3903430336530645,0.0,0,6.5360059535383925,6.01677273100556,7.827298831475048,1.5944896736931948,1.4507671576463101,1.7386290459783034,328.4946461871441,319.64778766336167,350.3891226178454,6
40,2.5,even_idm_leader_d02,0.2,human,0,idm,even,289.3438085894885,285.34086984374534,293.1888615286737,-2.497652710446104,-2.5681779943040546,-2.403220491495272,0.2411198404912404,0.2377840582031211,0.24432405127389478,1.3248826355223051,1.3201610245747637,1.3284088997152028,5.000000000000004,5.000000000000004,5.000000000000004,5.333333333333333,5.333333333333333,5.333333333333333,0.0,0.2425007574992425,0.0,0,111.40212054996928,99.02210524908081,140.6402868383993,20.0,20.0,20.0,11573.75234357954,11413.634793749812,11727.554461146949,12
40,1.7,even_idm_leader_d02,0.2,wave,0,idm,even,6.3771609515974435,5.451686222329304,8.153489372334874,21.072344316677444,20.420722111047542,21.194869123199226,0.00531430079299787,0.004543071851941086,0.006794574476945729,0.7722007508944968,0.7722007508944968,0.7722007508944968,5.0,5.0,5.0,0.8018083504020121,0.7907956668683235,1.017281466081235,0.5833333333333334,0.8067425380947535,0.3195073356553728,7,1.3726874053193967,0.9698695794062502,2.540437359367349,0.8333873150929509,0.5723324445523694,1.6651467375291533,255.08643806389773,218.06744889317216,326.139574893395,12
20,0.25,even_idm_leader_N20,0.2,wave,0,idm,even,0.543783862994176,0.5422740179707302,0.5452829683591593,23.63545048406307,23.63545048406307,23.63545048406307,0.00045315321916181335,0.00045189501497560844,0.0004544024736326327,0.12363052410794312,0.12363052410794312,0.12363052410794312,5.0,5.0,5.0,0.7078878072353424,0.7078878072353424,0.7078878072353424,1.0,0.9999999999999999,0.6096569663469354,6,0.03050230561115086,0.030416461730908395,0.030671662997093563,0.008706123847449732,0.008691280153175107,0.008750034030185816,10.87567725988352,10.845480359414601,10.905659367183185,6
40,1.7,even_idm_internal8_d02,0.2,margin,8,idm,even,4.633102792458224,4.134204528046302,4.877507527462982,18.878197280888052,18.812671913037583,19.876463827766322,0.0038609189937151866,0.0034451704400385863,0.004064589606219152,1.0,1.0,1.0000000000000002,5.0,5.0,5.000000000000001,0.9117082329721402,0.8761616743852527,0.9382465981112889,1.0,0.9999999999999999,0.6096569663469354,6,2.5670951386571232,2.548852718190105,2.6881630579649,0.41219347292042663,0.39870781504009223,0.4249792882290748,185.32411169832898,165.3681811218521,195.1003010985193,6
40,1.0,even_idm_leader_d02,0.2,wave,0,idm,even,1.963497986688759,1.9209052466111691,2.013061413622459,22.41719531546063,22.41719531546063,22.41719531546063,0.0016362483222406325,0.0016007543721759743,0.0016775511780187157,0.47616499802648427,0.47616499802648427,0.47616499802648427,5.0,5.0,5.0,0.7636366299609705,0.7636366299609705,0.7636366299609705,1.0,1.0,0.7574992425007574,12,0.27588752811043094,0.2658611244902289,0.3066801979195901,0.14496260230337832,0.12994540788997444,0.1635740051069865,78.53991946755036,76.83620986444677,80.52245654489835,12
40,0.0,even_ovm_leader_d02,0.2,margin,0,ovm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,6.965167763125937e-16,6.960274254654219e-16,6.995747073048887e-16,3.4825838815629685e-15,3.48013712732711e-15,3.4978735365244437e-15,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40,1.0,even_idm_leader_d02,0.2,margin,0,idm,even,3.703863102230915,3.6511669323729734,3.7536320847284066,22.041091224490145,22.041091224490145,22.041091224490145,0.0030865525851924295,0.0030426391103108115,0.003128026737273672,0.15796767347454377,0.15796767347454377,0.15796767347454377,5.0,5.0,5.0,0.38330523773824393,0.38330523773824393,0.38446468461262445,1.0,1.0,0.7574992425007574,12,2.1460435422834507,2.0564025291861583,2.2189416279180136,0.389625935751889,0.3559901200626445,0.4091093770301546,148.1545240892366,146.04667729491894,150.14528338913627,12
40,2.5,even_ovm_leader_d02,0.2,margin,0,ovm,even,11.899959077885066,11.376106552432939,13.214538008451498,10.205072887999876,6.88765063124265,11.639457435384358,0.009916632564904222,0.009480088793694115,0.011012115007042916,0.715485706391209,0.6195967447983721,0.9215083449735996,5.0,5.0,5.0,1.1313307300001683,1.0036045478300042,1.414554773750373,0.0,0.3903430336530645,0.0,0,11.935804696301801,11.303213524172989,15.131206252442198,2.9609436804161486,2.5263997851467996,3.6183626696251476,475.99836311540264,455.0442620973175,528.5815203380599,6
40,2.5,even_idm_leader_d02,0.2,wave,0,idm,even,204.2153741049347,190.6285023951799,208.7364373951848,-33.20274891782867,-33.25966369676786,-33.14859349208728,0.1701794784207789,0.15885708532931664,0.17394703116265398,2.8601374458914335,2.8574296746043637,2.862983184838393,5.000000000000004,5.000000000000004,5.000000000000004,5.333333333333333,5.333333333333333,5.333333333333333,0.0,0.2425007574992425,0.0,0,85.59256053207378,76.40646277143077,92.85284733003702,20.0,20.0,20.0,8168.614964197388,7625.140095807198,8349.457495807392,12
40,1.5,even_idm_leader_d02,0.2,acc,0,idm,even,14.559667724308486,8.413708007409992,58.97387136765873,7.686528010476401,-2.3685943871808455,20.65374654557023,0.01213305643692374,0.007011423339508327,0.04914489280638227,1.0299377157211305,0.6217650735345163,1.3184297193590424,5.000000000000004,5.0,5.000000000000004,6.242689599652399,0.9961526289251242,8.88888888888889,0.08333333333333333,0.35388592179859524,0.014864709450773478,1,16.3134719895236,3.0434081573453398,60.394574843075134,14.046051599217899,2.0263447170919404,20.0,582.3867089723395,336.5483202963997,2358.954854706349,12
40,1.0,even_idm_leader_d02,0.2,predictive,0,idm,even,1.8208525293744127,1.7858026902624367,1.8554795293037445,21.882056486128107,21.882056486128107,21.882056486128107,0.0015173771078120105,0.0014881689085520305,0.0015462329410864538,0.14285753923608713,0.14285753923608713,0.14285753923608713,5.0,5.0,5.0,0.2333332177228229,0.2333332177228229,0.23381158816855319,1.0,1.0,0.7574992425007574,12,1.1585969387929254,1.1585969387929254,1.1585969387929254,0.12500000000001066,0.12500000000001066,0.13019626009758412,72.8341011749765,71.43210761049747,74.21918117214977,12
40,1.0,even_idm_leader_d02,0.2,human,0,idm,even,2.637343205835095,2.507100845897104,2.936907930122077,22.23212623794104,22.19987647388064,22.260443151404804,0.0021977860048625793,0.0020892507049142532,0.0024474232751017307,0.30642947983240315,0.30155222372542884,0.32225995301708327,5.0,5.0,5.0,0.8608604310143436,0.8336316579462254,0.8954857838051561,1.0,1.0,0.7574992425007574,12,0.5909573750484043,0.5254930969804334,0.675006205130245,0.3061969867841885,0.27065863493985987,0.37387268210389735,105.4937282334038,100.28403383588416,117.47631720488307,12
20,0.25,even_idm_leader_N20,0.2,margin,0,idm,even,0.0,0.0,0.0,23.4375,23.4375,23.4375,0.0,0.0,0.0,0.028125,0.028125,0.028125,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,6
80,0.25,even_idm_leader_N80,0.2,margin,0,idm,even,0.0,0.0,0.0,23.4375,23.4375,23.4375,0.0,0.0,0.0,0.028125,0.028125,0.028125,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,6
20,1.5,even_idm_leader_N20,0.2,margin,0,idm,even,6.4463992538276695,6.426813254314954,6.451394706203932,20.903158065760977,20.903158065760977,20.903158065760977,0.005371999378189725,0.005355677711929129,0.005376162255169943,0.18004402927351704,0.18004402927351704,0.18004402927351704,5.0,5.0,5.0,0.344248881610763,0.34133460735243504,0.35189960162191825,1.0,0.9999999999999999,0.6096569663469354,6,2.140000000000782,2.140000000000782,2.140000000000782,0.12731428375300347,0.125751142517319,0.13649954472904646,128.9279850765534,128.5362650862991,129.02789412407864,6
40,1.5,even_idm_leader_d02,0.2,margin,0,idm,even,4.563282673042262,4.509170150319303,4.664186811148034,20.903158065760977,20.903158065760977,20.903158065760977,0.003802735560868552,0.0037576417919327524,0.003886822342623362,0.18004402927351704,0.18004402927351704,0.18004402927351704,5.0,5.0,5.0,0.34133460735243504,0.34133460735243504,0.3417455605859038,1.0,1.0,0.7574992425007574,12,2.140000000000782,2.140000000000782,2.140299579449561,0.4059399680477629,0.39999999999998437,0.4206996949751298,182.5313069216905,180.3668060127721,186.56747244592137,12
40,1.9,even_idm_leader_cmd0,0.0,margin,0,idm,even,5.558392999621793,5.390007203213436,5.654208521968642,20.008608001059713,20.008608001059713,20.008608001059713,0.004631994166351495,0.00449167266934453,0.0047118404349738695,0.2157434402332361,0.2157434402332361,0.2157434402332361,5.0,5.0,5.0,0.29823703934855367,0.29823703934855367,0.29823703934855367,1.0,0.9999999999999999,0.6096569663469354,6,2.329749999994192,2.329749999994192,2.329749999994192,0.35028421688709166,0.3369692113282632,0.36500691622951287,222.33571998487173,215.60028812853744,226.1683408787457,6
40,0.0,even_idm_leader_d02,0.2,predictive,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0811654457797164e-16,3.0542957854740404e-16,3.0932975757230254e-16,1.5405827228898582e-15,1.5271478927370201e-15,1.5466487878615127e-15,0.0,0.0,0.0,1.0,1.0,0.7574992425007574,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
40,2.0,rear_idm_leader_d02,0.2,margin,0,idm,rear,234.92761939306916,224.6903223836157,242.27502268037466,-55.012047290992896,-55.14508284516928,-53.62733146268504,0.19577301616089096,0.18724193531967975,0.20189585223364556,3.9506023645496446,3.8813665731342524,3.957254142258464,5.000000000000004,5.000000000000004,5.000000000000004,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.2425007574992425,0.0,0,103.6665917646821,91.33966510338263,115.39936697134443,20.0,20.0,20.0,9397.104775722766,8987.612895344628,9691.000907214988,12
40,1.8,even_idm_leader_cmd0,0.0,margin,0,idm,even,5.267207632218163,5.160178945886026,5.363883751851565,20.24543240660705,20.24543240660705,20.24543240660705,0.004389339693515136,0.004300149121571689,0.004469903126542971,0.1949187838400666,0.1949187838400666,0.1949187838400666,5.0,5.0,5.0,0.29629195513215,0.29629195513215,0.29629195513215,1.0,0.9999999999999999,0.6096569663469354,6,2.6369999999992615,2.6369999999992615,2.6369999999992615,0.3404424904517622,0.3292014318090519,0.3501204495963055,210.68830528872653,206.40715783544107,214.55535007406263,6
40,0.25,even_idm_leader_cmd0,0.0,margin,0,idm,even,0.0,0.0,0.0,23.4375,23.4375,23.4375,0.0,0.0,0.0,0.028125,0.028125,0.028125,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,6
20,1.5,even_idm_leader_N20,0.2,wave,0,idm,even,5.944827989618635,5.8101624002627315,6.1121734587039676,21.546420964520223,21.546420964520223,21.546420964520223,0.004954023324682196,0.004841802000218944,0.005093477882253308,0.6910652464529088,0.6910652464529088,0.6910652464529088,5.0,5.0,5.0,0.7855481259587296,0.7855481259587296,0.7855481259587296,1.0,0.9999999999999999,0.6096569663469354,6,0.10561965356669134,0.09728700042725791,0.11983423920187875,0.047598026834210216,0.043578595123370256,0.05772661833164605,118.8965597923727,116.20324800525464,122.24346917407937,6
40,2.1,front_idm_leader_d02,0.2,margin,0,idm,front,7.015369240379922,6.902582048627964,7.202118034591127,19.221536821795013,19.221536821795013,19.221536821795013,0.005846141033649935,0.0057521517071899685,0.00600176502882594,0.23892315891024934,0.23892315891024934,0.23892315891024934,5.0,5.0,5.0,0.3173783908256328,0.3173783908256328,0.3173783908256328,1.0,1.0,0.7574992425007574,12,2.3587499999998727,2.3587499999998727,2.3587499999998727,0.43094933046996076,0.4231501478776307,0.4330818911537113,280.6147696151969,276.1032819451185,288.0847213836451,12
40,1.9,even_idm_leader_d02,0.2,wave,0,idm,even,49.03884308692898,9.444747633763917,101.77682429013007,-2.1024849925283036,-27.876232009056825,20.09519403188518,0.04086570257244082,0.007870623028136597,0.08481402024177505,1.3051242496264153,0.8477208482227265,2.5938116004528413,5.000000000000004,5.0,5.000000000000004,7.017543859649123,0.9991542630793755,7.017543859649123,0.08333333333333333,0.35388592179859524,0.014864709450773478,1,46.1976823353159,3.605808335830176,71.74064022654841,20.0,2.5891136141971156,20.0,1961.5537234771593,377.7899053505567,4071.0729716052024,12
20,0.25,even_idm_leader_N20,0.2,predictive,0,idm,even,0.0,0.0,0.0,23.4375,23.4375,23.4375,0.0,0.0,0.0,0.028125,0.028125,0.028125,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,6
80,2.2,even_idm_leader_N80,0.2,margin,0,idm,even,3.201821463312639,3.1521793162008214,3.2412932942600294,18.90519299544539,18.90519299544539,18.90519299544539,0.0026681845527605323,0.002626816096834018,0.002701077745216691,0.2547403502277305,0.2547403502277305,0.2547403502277305,5.0,5.0,5.0,0.3220537750554275,0.3181025637066063,0.3269304196817867,1.0,0.9999999999999999,0.6096569663469354,6,2.136500000000069,2.136500000000069,2.136500000000069,0.42499999999999005,0.42499999999999005,0.443749999999981,256.1457170650111,252.1743452960657,259.30346354080234,6
40,0.25,even_idm_leader_cmd04,0.4,margin,0,idm,even,0.0,0.0,0.0,23.4375,23.4375,23.4375,0.0,0.0,0.0,0.028125,0.028125,0.028125,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.5625,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,6
40,2.1,even_idm_leader_d02,0.2,margin,0,idm,even,6.019822272429051,5.974627202872071,6.1334596669099515,19.221536821795013,19.221536821795013,19.221536821795013,0.005016518560357543,0.004978856002393391,0.005111216389091627,0.23892315891024934,0.23892315891024934,0.23892315891024934,5.0,5.0,5.0,0.3173783908256328,0.3173783908256328,0.3191047113063074,1.0,1.0,0.7574992425007574,12,2.148000000000593,2.148000000000593,2.148000000000593,0.42499999999999005,0.4187499999999904,0.427367826163894,240.79289089716204,238.9850881148828,245.33838667639807,12
20,1.0,even_idm_leader_N20,0.2,predictive,0,idm,even,3.3124731025136476,3.3001293391195174,3.3188049808282427,21.882056486128107,21.882056486128107,21.882056486128107,0.0027603942520947064,0.002750107782599598,0.0027656708173568684,0.14285753923608713,0.14285753923608713,0.14285753923608713,5.0,5.0,5.0,0.23616672650552556,0.23355210497776824,0.24162825374993288,1.0,0.9999999999999999,0.6096569663469354,6,1.1585969387929254,1.1585969387929254,1.1585969387929254,0.12500000000001066,0.12500000000001066,0.12500000000001066,66.24946205027295,66.00258678239035,66.37609961656484,6
80,0.0,even_idm_leader_N80,0.2,wave,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.102177080173935e-16,3.090095217198685e-16,5.368249321612628e-16,1.5510885400869676e-15,1.5450476085993421e-15,2.6841246608063143e-15,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20,0.0,even_idm_leader_N20,0.2,predictive,0,idm,even,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,3.0436411107557075e-16,3.0034975833101663e-16,3.071038931925405e-16,1.5218205553778536e-15,1.5017487916550829e-15,1.5355194659627026e-15,0.0,0.0,0.0,1.0,0.9999999999999999,0.6096569663469354,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40,1.7,even_idm_leader_d02,0.2,human,0,idm,even,167.45871016177284,149.06778628085695,190.30236593880122,-2.4630691551409463,-2.5125819242514638,-2.372490675929722,0.13954892513481068,0.12422315523404746,0.158585304949001,1.3231534577570474,1.318624533796486,1.3256290962125732,5.000000000000004,5.000000000000004,5.000000000000004,7.843137254901961,7.843137254901961,7.843137254901961,0.0,0.2425007574992425,0.0,0,112.50674053977554,95.8708845180766,122.78684972577214,20.0,20.0,20.0,6698.348406470913,5962.711451234278,7612.094637552048,12
80,2.5,even_idm_leader_N80,0.2,margin,0,idm,even,3.7006849269121957,3.63023122327328,3.7500014317384798,17.940824239627887,17.940824239627887,17.940824239627887,0.003083904105760163,0.003025192686061067,0.0031250011931154005,0.30295878801860565,0.30295878801860565,0.30295878801860565,5.0,5.0,5.0,0.3381358768007563,0.3329445331574059,0.3439367909138227,1.0,0.9999999999999999,0.6096569663469354,6,1.9768885814572172,1.964039766067117,2.0142851195948026,0.449999999999978,0.43124999999998703,0.449999999999978,296.05479415297566,290.4184978618624,300.0001145390784,6
40,1.0,even_idm_leader_cmd04,0.4,margin,0,idm,even,3.40743424874311,3.278654455929761,3.466798112445245,21.96675522775942,21.96675522775942,21.96675522775942,0.002839528540619258,0.002732212046608134,0.0028889984270377036,0.1618300440899868,0.1618300440899868,0.1618300440899868,5.0,5.0,5.0,0.4289121016803463,0.4289121016803463,0.4289121016803463,1.0,0.9999999999999999,0.6096569663469354,6,2.2320147507836055,2.1751144709357106,2.3593986107372302,0.4522555485643558,0.4377312020958497,0.45831858146254056,136.29736994972438,131.14617823719044,138.67192449780978,6
40,0.25,middle_idm_leader_d02,0.2,margin,0,idm,middle,0.2514822414657817,0.24942748756613745,0.25711471316615303,23.496776373227476,23.482488402869762,23.499945890668556,0.00020956853455481804,0.0002078562396384479,0.00021426226097179417,0.08080218984714313,0.07913134497617809,0.0869481745321135,5.0,5.0,5.0,0.707338965958679,0.6803881080123256,0.7378187125948253,1.0,1.0,0.7574992425007574,12,0.5032236267725239,0.5000541093314439,0.5175115971302375,0.005500363099571359,0.00449024225671657,0.0057472894752361725,10.059289658631267,9.977099502645498,10.284588526646122,12
40,2.5,middle_idm_leader_d02,0.2,margin,0,idm,middle,193.31517994223947,188.20987929576677,195.1679144011342,-102.52554149474042,-102.72868614941487,-102.33776895219103,0.16109598328519958,0.1568415660798056,0.16263992866761184,6.326277074737021,6.316888447609552,6.336434307470743,5.000000000000004,5.000000000000004,5.000000000000004,5.333333333333333,5.333333333333333,5.333333333333333,0.0,0.2425007574992425,0.0,0,126.60380652753608,126.47341742716603,140.6402868383993,20.0,20.0,20.0,7732.607197689579,7528.395171830669,7806.716576045368,12
40,1.8,even_idm_leader_cmd04,0.4,margin,0,idm,even,5.297303196344753,5.147168597469652,5.383535312116528,19.97482180146011,19.97482180146011,19.97482180146011,0.004414419330287295,0.004289307164558043,0.004486279426763773,0.20125890992699452,0.20125890992699452,0.20125890992699452,5.0,5.0,5.0,0.3597731786581764,0.3597731786581764,0.3597731786581764,1.0,0.9999999999999999,0.6096569663469354,6,2.0407499999898846,2.0407499999898846,2.0407499999898846,0.4749999988895759,0.46444103257959224,0.4810716833992288,211.89212785379016,205.8867438987861,215.3414124846611,6
40,1.7,even_idm_leader_d02,0.2,margin,0,idm,even,5.136393766463252,5.094212453733329,5.222283148390237,20.398261426893157,20.398261426893157,20.398261426893157,0.004280328138719376,0.0042451770447777745,0.004351902623658531,0.1949187838400666,0.1949187838400666,0.1949187838400666,5.0,5.0,5.0,0.32347790797516185,0.32347790797516185,0.3255533276664577,1.0,1.0,0.7574992425007574,12,2.854250000015554,2.854250000015554,2.854250000015554,0.4249999999999865,0.39999999999998437,0.42996433619858987,205.45575065853006,203.76849814933314,208.89132593560947,12
80,1.0,even_idm_leader_N80,0.2,margin,0,idm,even,1.9349998215750777,1.8774285127849584,1.9619853425393525,22.041091224490145,22.041091224490145,22.041091224490145,0.0016124998513125646,0.0015645237606541323,0.0016349877854494605,0.15796767347454377,0.15796767347454377,0.15796767347454377,5.0,5.0,5.0,0.3850567641661016,0.38330523773824393,0.391323204947198,1.0,0.9999999999999999,0.6096569663469354,6,2.3174557421377813,2.308725702868344,2.321088700588149,0.39200537970262417,0.3585026898513286,0.3999999999999915,154.7999857260062,150.1942810227967,156.9588274031482,6
40,1.5,front_idm_leader_d02,0.2,margin,0,idm,front,6.167563524927905,6.075893860035002,6.351376808681266,20.903158065760977,20.903158065760977,20.903158065760977,0.005139636270773254,0.005063244883362502,0.005292814007234388,0.18004402927351704,0.18004402927351704,0.18004402927351704,5.0,5.0,5.0,0.34133460735243504,0.34133460735243504,0.34133460735243504,1.0,1.0,0.7574992425007574,12,2.44602564126194,2.44602564126194,2.44602564126194,0.3855144052471253,0.38374865049453444,0.4033563797685833,246.70254099711622,243.03575440140008,254.05507234725064,12
40,0.25,rear_idm_leader_d02,0.2,margin,0,idm,rear,0.3760328251248195,0.37274853893946625,0.3837537661343947,23.592930630971644,23.590872024838642,23.59782869513661,0.00031336068760401625,0.00031062378244955523,0.00031979480511199555,0.08080218984714313,0.07913134497617809,0.0869481745321135,5.0,5.0,5.0,0.707338965958679,0.6803881080123256,0.7378187125948253,1.0,1.0,0.7574992425007574,12,0.059140731310478145,0.05220155718514263,0.06451008407101,0.029721286307905714,0.027588094013863973,0.033254081130419166,15.04131300499278,14.90994155757865,15.350150645375788,12
40,1.5,even_idm_leader_d02,0.2,predictive,0,idm,even,2.5196907605605188,2.472616017739902,2.6499081648076848,20.59906245446058,20.59906245446058,20.59906245446058,0.002099742300467099,0.002060513348116585,0.0022082568040064044,0.17004687727697104,0.17004687727697104,0.17004687727697104,5.0,5.0,5.0,0.2222220090665543,0.2222220090665543,0.22244873285635847,1.0,1.0,0.7574992425007574,12,1.1593034542221403,1.10167051986123,1.2385525166523763,0.14999999999999858,0.14999999999999858,0.17409292686491185,100.78763042242075,98.90464070959607,105.99632659230741,12
40,2.0,front_idm_leader_d02,0.2,margin,0,idm,front,6.874931627955309,6.765735329542852,7.061027219691918,19.56003271057392,19.56003271057392,19.56003271057392,0.0057291096899627575,0.005638112774619043,0.005884189349743265,0.22199836447130394,0.22199836447130394,0.22199836447130394,5.0,5.0,5.0,0.3165806789364443,0.3165806789364443,0.3165806789364443,1.0,1.0,0.7574992425007574,12,2.402499999994461,2.402499999994461,2.402499999994461,0.42314612501133375,0.41358023910314223,0.42793366420353784,274.99726511821234,270.6294131817141,282.4410887876767,12
20,1.5,even_idm_leader_N20,0.2,predictive,0,idm,even,4.698269318183446,4.68106608353167,4.704372447096187,20.59906245446058,20.59906245446058,20.59906245446058,0.003915224431819539,0.003900888402943059,0.003920310372580156,0.17004687727697104,0.17004687727697104,0.17004687727697104,5.0,5.0,5.0,0.22383927630733622,0.2222240841453266,0.22885182195773784,1.0,0.9999999999999999,0.6096569663469354,6,1.2423263010387586,1.2329385462460323,1.2839947551580053,0.14999999999999858,0.14999999999999858,0.14999999999999858,93.96538636366893,93.62132167063342,94.08744894192374,6
40,1.9,even_idm_leader_cmd04,0.4,margin,0,idm,even,5.506582935334341,5.344371747140765,5.573088547553704,19.72904833201028,19.72904833201028,19.72904833201028,0.004588819112778617,0.004453643122617304,0.004644240456294754,0.2157434402332361,0.2157434402332361,0.2157434402332361,5.0,5.0,5.0,0.35786361025327657,0.35786361025327657,0.35786361025327657,1.0,0.9999999999999999,0.6096569663469354,6,1.2939250093323835,1.2284666729844105,1.4822346439965486,0.47499999943756777,0.4665386823643969,0.4794859893893886,220.26331741337364,213.7748698856306,222.92354190214817,6
80,2.0,even_idm_leader_N80,0.2,predictive,0,idm,even,1.7063792795543167,1.6827019546735282,1.7630536955628382,19.272922396420682,19.272922396420682,19.272922396420682,0.0014219827329619303,0.001402251628894607,0.001469211412969032,0.23635388017896589,0.23635388017896589,0.23635388017896589,5.0,5.0,5.0,0.2521156583568415,0.249984159893175,0.25609341342449543,1.0,0.9999999999999999,0.6096569663469354,6,1.4926103102579873,1.4538601190042613,1.5852118528728454,0.20000000000000995,0.1997800792153681,0.21493704827961313,136.51034236434532,134.61615637388226,141.04429564502706,6
40,2.1,even_idm_leader_d02,0.2,predictive,0,idm,even,4.029608528671993,3.845734715157773,4.181299447565084,18.931757248300926,18.931757248300926,18.931757248300926,0.0033580071072266604,0.0032047789292981447,0.003484416206304236,0.25341213758495373,0.25341213758495373,0.25341213758495373,5.0,5.0,5.0,0.2539482849633405,0.2539482849633405,0.2548801613372295,1.0,1.0,0.7574992425007574,12,1.4083360899381887,1.3249535423335175,1.621423871040264,0.24811330401065668,0.20000000000000995,0.2857875660288922,161.18434114687972,153.82938860631094,167.25197790260333,12
