controller,seed,time_s,vehicle,selected_command_mps2,empty_feasible_pool,old_endpoint_speed_mps,exact_lag_speed_mps,discrete_rollout_speed_mps,old_endpoint_gap_m,exact_lag_gap_m,discrete_rollout_gap_m,old_minus_exact_speed_mps,old_minus_discrete_speed_mps,old_minus_discrete_gap_m,old_screen_feasible_selected,discrete_endpoint_feasible_selected,rollout_speed_projection_count
predictive,167,49.5,27,0.0,0,19.775164689166427,19.774930834670368,19.77500175535608,21.282323697207822,21.28254069320179,21.199462929539067,0.00023385449605939357,0.0001629338103477096,0.08286076766875539,1,1,0
predictive,167,49.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,49.6,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.371249999999886,24.371249999999886,24.366249999999127,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,49.6,14,0.0,0,19.59999864938266,19.600000567225518,19.59999998560433,22.24225766875284,22.24225588916671,22.280185109509603,-1.917842858745189e-06,-1.3362216719770004e-06,-0.03792744075676424,1,1,0
predictive,167,49.6,27,0.0,0,19.775117635118878,19.774950596193122,19.77500125382577,21.237307237013916,21.237462234152467,21.15394574156454,0.00016703892575620216,0.00011638129310753698,0.08336149544937399,1,1,0
predictive,167,49.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,49.7,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.36874999999983,24.36874999999983,24.363749999999072,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,49.7,14,0.0,0,19.59999903527333,19.600000405161087,19.599999989717386,22.26127983408141,22.26127856294846,22.299287563542293,-1.3698877552315025e-06,-9.544440544573263e-07,-0.038007729460883155,1,1,0
predictive,167,49.7,27,0.0,0,19.775084025084915,19.77496471156652,19.775000895589837,21.192427702659796,21.192538414901612,21.108604831254524,0.00011931351839677973,8.312949507782719e-05,0.08382287140527112,1,1,0
predictive,167,49.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,49.800000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.366249999999777,24.366249999999777,24.361249999999018,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,49.800000000000004,14,0.0,0,19.599999310909528,19.600000289400782,19.59999999265528,22.280446153978883,22.28044524602678,22.318521178836022,-9.78491254244318e-07,-6.817457531838045e-07,-0.03807502485713954,1,1,0
predictive,167,49.800000000000004,27,-0.25,0,19.484789990186233,19.559636885397786,19.585339913892426,21.321847889495697,21.252396685027083,21.153523542994066,-0.07484689521155374,-0.10054992370619331,0.16832434650163108,1,1,0
predictive,167,49.800000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,49.900000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.363749999999722,24.363749999999722,24.358749999998963,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,49.900000000000006,14,0.0,0,19.599999507792525,19.60000020671485,19.599999994753777,22.29974711812875,22.299746469591522,22.337878133939284,-6.989223244602272e-07,-4.869612517666155e-07,-0.03813101581053502,1,1,0
predictive,167,49.900000000000006,27,-0.25,0,19.484772842209722,19.559644087118908,19.560957081351734,21.277242907968297,21.20776910916462,21.129934222012082,-0.07487124490918617,-0.07618423914201244,0.14730868595621516,1,1,0
predictive,167,49.900000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.0,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.361249999999668,24.361249999999668,24.35624999999891,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.0,14,0.0,0,19.599999648423235,19.600000147653468,19.599999996252702,22.31917315150977,22.3191726882689,22.35735059344904,-4.992302322648356e-07,-3.478294665626436e-07,-0.03817744193927197,1,1,0
predictive,167,50.0,27,-0.25,0,19.48476059365507,19.559649231205423,19.53639791525124,21.232772696973814,21.16328275935938,21.108970139163034,-0.07488863755035169,-0.05163732159616785,0.1238025578107802,1,1,0
predictive,167,50.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.1,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.358749999999613,24.358749999999613,24.353749999998854,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.1,14,0.0,0,19.599999748873746,19.60000010546677,19.599999997323366,22.33871468542407,22.33871435453773,22.376930761825975,-3.565930235538417e-07,-2.484496199883779e-07,-0.0382160764019055,1,1,0
predictive,167,50.1,27,-0.25,0,19.484751844687462,19.55965290555293,19.51171279660803,21.188434273652042,21.11893280831563,21.090640137752416,-0.07490106086546788,-0.02696095192056802,0.09779413589962616,1,1,0
predictive,167,50.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.2,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.35624999999956,24.35624999999956,24.3512499999988,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.2,14,0.0,0,19.59999982062411,19.600000075333412,19.599999998088123,22.358362228650122,22.358361992302736,22.396610936303205,-2.5470930253845836e-07,-1.7746401326235173e-07,-0.03824870765308219,1,1,0
predictive,167,50.2,27,-0.25,0,19.484745595424886,19.559655530086868,19.48693771186288,21.144223995424813,21.074714296001282,21.07494892928338,-0.07490993466198148,-0.002192116437992553,0.06927506614143297,1,1,0
predictive,167,50.2,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.300000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.353749999999504,24.353749999999504,24.348749999998745,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.300000000000004,14,0.0,0,19.59999987187437,19.600000053809584,19.599999998634377,22.37810643773472,22.378106268915158,22.41638355835164,-1.819352135612462e-07,-1.2676000693545575e-07,-0.03827712061692168,1,1,0
predictive,167,50.300000000000004,27,-0.25,0,19.474818282446346,19.52832537863348,19.46209836561634,21.111091462668437,21.06144167736592,21.06189822497967,-0.053507096187132674,0.012719916830004507,0.04919323768876538,1,1,0
predictive,167,50.300000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.400000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.35124999999945,24.35124999999945,24.34624999999869,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.400000000000006,14,0.0,0,19.5999999084817,19.600000038435425,19.59999999902456,22.397938185510938,22.39793806492554,22.436241263184456,-1.2995372600244082e-07,-9.05428620967541e-08,-0.03830307767351826,1,1,0
predictive,167,50.400000000000006,27,-0.25,0,19.460584487461677,19.498803841881056,19.437213118297386,21.084948913017627,21.049484780658684,21.051487566383088,-0.03821935441937896,0.023371369164291167,0.03346134663453881,1,1,0
predictive,167,50.400000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.5,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.348749999999395,24.348749999999395,24.343749999998636,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.5,14,0.0,0,19.59999993462979,19.60000002745388,19.599999999303265,22.41784862699877,22.41784854086634,22.456176926815942,-9.282409152433502e-08,-6.467347546390556e-08,-0.03832829981717367,1,1,0
predictive,167,50.5,27,0.0,0,19.73354466163276,19.685912081350477,19.601955810312734,20.890381043856838,20.934579805384647,20.953630120312567,0.04763258028228279,0.13158885132002496,-0.06324907645572964,1,1,0
predictive,167,50.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.6,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.34624999999934,24.34624999999934,24.34124999999858,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.6,14,0.0,0,19.599999953306998,19.600000019609922,19.599999999502337,22.437829261905662,22.4378292003825,22.47618371022554,-6.630292403997373e-08,-4.6195339109544875e-08,-0.038354448319879,1,1,0
predictive,167,50.6,27,0.0,0,19.714037623375276,19.65860517484414,19.601397007366238,20.874815281598092,20.926251621158336,20.927088071824187,0.05543244853113549,0.1126406160090383,-0.052272790226094656,1,1,0
predictive,167,50.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.7,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.343749999999286,24.343749999999286,24.338749999998527,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.7,14,0.0,0,19.599999966647864,19.600000014007094,19.59999999964453,22.457871993010706,22.457871949065595,22.496255100220992,-4.735922942700199e-08,-3.299666673228785e-08,-0.03838310721028648,1,1,0
predictive,167,50.7,27,0.0,0,19.692961167477073,19.631957384482472,19.600997862404455,20.86344783310013,20.92005387125497,20.900721164065715,0.061003782994600186,0.09196330507261763,-0.03727333096558638,1,1,0
predictive,167,50.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.800000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.34124999999923,24.34124999999923,24.336249999998472,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.800000000000004,14,0.0,0,19.599999976177052,19.600000010005072,19.5999999997461,22.477969179782775,22.47796914839341,22.516384946642916,-3.382801949669556e-08,-2.3569047158389367e-08,-0.038415766860140366,1,1,0
predictive,167,50.800000000000004,27,0.0,0,19.670763698978355,19.605780391366995,19.600712758860325,20.855819012636225,20.91611769264435,20.874512426282706,0.06498330761136017,0.07005094011802981,-0.01869341364648136,1,1,0
predictive,167,50.800000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,50.900000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.338749999999177,24.338749999999177,24.333749999998417,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,50.900000000000006,14,0.0,0,19.599999982983615,19.600000007146487,19.59999999981865,22.498113686654502,22.49811366423352,22.536567495605254,-2.4162872591659834e-08,-1.6835034699624885e-08,-0.03845380895075223,1,1,0
predictive,167,50.900000000000006,27,0.0,0,19.647765507193558,19.579939681998795,19.60050911347166,20.851599276261705,20.91453555759361,20.848448184684116,0.06782582519476321,0.047256393721898604,0.0031510915775889714,1,1,0
predictive,167,50.900000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.0,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.336249999999122,24.336249999999122,24.331249999998363,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.0,14,0.0,0,19.599999987845447,19.60000000510464,19.59999999987047,22.518298925455294,22.518298909440304,22.556797418523274,-1.7259193185736876e-08,-1.2025022755324244e-08,-0.03849849306797992,1,1,0
predictive,167,51.0,27,0.0,0,19.63411821942397,19.58567120142771,19.600363652479757,20.839598412094897,20.884552898760543,20.822517184805804,0.048447017996259945,0.033754566944214304,0.017081227289093448,1,1,0
predictive,167,51.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.1,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.333749999999068,24.333749999999068,24.32874999999831,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.1,14,0.0,0,19.59999999131818,19.600000003646176,19.599999999907485,22.538518891587394,22.53851888014812,22.577069836738474,-1.2327994625138672e-08,-8.589303490680322e-09,-0.03855094515107993,1,1,0
predictive,167,51.1,27,0.0,0,19.62437015673141,19.589765143876935,19.600259751771254,20.823729804755537,20.855840152373858,20.796709973241775,0.03460501285447393,0.024110404960154597,0.02701983151376197,1,1,0
predictive,167,51.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.2,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.331249999999013,24.331249999999013,24.326249999998254,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.2,14,0.0,0,19.599999993798708,19.600000002604418,19.599999999933924,22.55876819362125,22.558768185450344,22.59738034161319,-8.805709938997097e-09,-6.135216779057373e-09,-0.03861214799193746,1,1,0
predictive,167,51.2,27,0.0,0,19.617407254808146,19.592689388483524,19.600185536979467,20.805119798840277,20.828055761424785,20.771018463010876,0.024717866324621696,0.017221717828679317,0.034101335829401336,1,1,0
predictive,167,51.2,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.300000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.32874999999896,24.32874999999896,24.3237499999982,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.300000000000004,14,0.0,0,19.59999999557051,19.600000001860302,19.59999999995281,22.57904207608065,22.579042070244284,22.61772501002963,-6.289791798508304e-09,-4.382300744509848e-09,-0.038682933948980036,1,1,0
predictive,167,51.300000000000004,27,0.0,0,19.61243375343439,19.59477813463109,19.600132526413905,20.784572084224067,20.80095491464158,20.745435628571045,0.01765561880330324,0.012301227020486749,0.03913645565302204,1,1,0
predictive,167,51.300000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.400000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.326249999998904,24.326249999998904,24.321249999998145,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.400000000000006,14,0.0,0,19.599999996836083,19.60000000132879,19.5999999999663,22.5993364352872,22.599336431118367,22.638100415288477,-4.4927084275059315e-09,-3.1302178626901878e-09,-0.03876398000127779,1,1,0
predictive,167,51.400000000000006,27,0.0,0,19.608881252453138,19.596270096165064,19.600094661724217,20.762659976599497,20.774361998326285,20.71995529202826,0.012611156288073744,0.008786590728920629,0.04270468457123755,1,1,0
predictive,167,51.400000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.5,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.32374999999885,24.32374999999885,24.31874999999809,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.5,14,0.0,0,19.599999997740067,19.600000000949144,19.599999999975935,22.61964782823624,22.6196478252585,22.658503633466125,-3.2090774482185225e-09,-2.235868379329986e-09,-0.03885580522988619,1,1,0
predictive,167,51.5,27,0.0,0,19.60634375175224,19.597335782975044,19.600067615517297,20.73979233157418,20.748150918521887,20.694571973183656,0.009007968777197561,0.006276136234944829,0.045220358390523074,1,1,0
predictive,167,51.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.6,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.321249999998795,24.321249999998795,24.316249999998035,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.6,14,0.0,0,19.599999998385766,19.600000000677966,19.599999999982817,22.639973474575275,22.639973472448318,22.678932245347596,-2.292200207421047e-09,-1.5970513800311892e-09,-0.03895877077232157,1,1,0
predictive,167,51.6,27,0.0,0,19.6045312512516,19.59809698783932,19.600048296798068,20.716260624579096,20.72223104382746,20.66928078399144,0.006434263412280927,0.004482954453532528,0.046979840587656696,1,1,0
predictive,167,51.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.7,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.31874999999874,24.31874999999874,24.31374999999798,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.7,14,0.0,0,19.59999999884698,19.600000000484265,19.599999999987734,22.660311251862367,22.660311250343113,22.699384334107094,-1.6372858624436049e-09,-1.140755045980768e-09,-0.03907308224472672,1,1,0
predictive,167,51.7,27,0.0,0,19.60323660803686,19.598640705599514,19.600034497712905,20.692272576899846,20.69653716207725,20.64407735366126,0.0045959024373445345,0.0032021103239543436,0.04819522323858649,1,1,0
predictive,167,51.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.800000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.316249999998686,24.316249999998686,24.311249999997926,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.800000000000004,14,0.25,0,19.89027002690798,19.815337908924203,19.78966072580584,22.5064976677371,22.576027951293263,22.62977366041696,0.07493211798377786,0.10060930110213917,-0.1232759926798579,1,1,0
predictive,167,51.800000000000004,27,0.0,0,19.60231186288347,19.599029075428227,19.600024641223502,20.66797617104292,20.67102230331249,20.618957774681462,0.0032827874552445735,0.0022872216599694184,0.04901839636145766,1,1,0
predictive,167,51.800000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,51.900000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.31374999999863,24.31374999999863,24.308749999997872,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,51.900000000000006,14,0.25,0,19.890270027143295,19.81533790882538,19.814043375575608,22.526855909205803,22.59638619307201,22.62886458897617,0.07493211831791413,0.07622665156768704,-0.10200867977036765,1,1,0
predictive,167,51.900000000000006,27,0.0,0,19.60165133063105,19.599306482448732,19.60001760087393,20.6434768007181,20.645652609482088,20.593918562924443,0.00234484818231806,0.0016337297571205056,0.04955823779365787,1,1,0
predictive,167,51.900000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.0,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.311249999998576,24.311249999998576,24.306249999997817,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.0,14,0.25,0,19.890270027311377,19.81533790875479,19.83860241112544,22.547223719910615,22.616754003998295,22.625520272816857,0.07493211855658899,0.05166761618593796,-0.0782965529062416,1,1,0
predictive,167,52.0,27,0.0,0,19.60117952187932,19.59950463032052,19.600012572052805,20.618849516475894,20.620403665593027,20.568956627052614,0.0016748915587996294,0.001166949826515662,0.04989288942327974,1,1,0
predictive,167,52.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.1,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.308749999998522,24.308749999998522,24.303749999997763,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.1,14,0.25,0,19.890270027431434,19.815337908704368,19.863287436518178,22.56760143869398,22.63713172293984,22.61972810631596,0.07493211872706595,0.026982590913256388,-0.05212666762198026,1,1,0
predictive,167,52.1,27,0.0,0,19.600842515628084,19.59964616451466,19.600008980037718,20.594147767859635,20.595257874371868,20.544069243908837,0.001196351113424754,0.0008335355903668074,0.05007852395079837,1,1,0
predictive,167,52.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.2,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.306249999998467,24.306249999998467,24.301249999997708,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.2,14,0.25,0,19.89027002751719,19.815337908668354,19.88806245465585,22.587989950476253,22.65752023483511,22.61147952001602,0.07493211884883522,0.0022075728613408785,-0.02348956953976611,1,1,0
predictive,167,52.2,27,0.0,0,19.600601796877203,19.599747260367614,19.600006414312656,20.569409642794724,20.57020257601775,20.519254037616577,0.00085453650958911,0.0005953825645477195,0.050155605178147766,1,1,0
predictive,167,52.2,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.300000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.303749999998413,24.303749999998413,24.298749999997654,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.300000000000004,14,0.25,0,19.900192876798,19.846669934763117,19.912901753325613,22.597436940406265,22.647101429234016,22.600768930502113,0.05352294203488128,-0.012708876527614876,-0.0033319900958481696,1,1,0
predictive,167,52.300000000000004,27,0.0,0,19.60042985491229,19.599819471691152,19.600004581651895,20.54466231911297,20.54522869998656,20.49450896085608,0.0006103832211366012,0.0004252732603937659,0.050153358256888936,1,1,0
predictive,167,52.300000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.400000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.301249999998358,24.301249999998358,24.2962499999976,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.400000000000006,14,0.0,0,19.624153455695588,19.660854901966793,19.74812624084655,22.774189630941475,22.740133981177102,22.677677800791344,-0.03670144627120564,-0.12397278515096133,0.09651183015013132,1,1,0
predictive,167,52.400000000000006,27,0.0,0,19.60030703922306,19.599871051207966,19.600003272608497,20.519925238939962,20.520329796706815,20.46983227730442,0.0004359880150950346,0.000303766614564438,0.05009296163554211,1,1,0
predictive,167,52.400000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.5,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.298749999998304,24.298749999998304,24.293749999997544,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.5,14,0.0,0,19.641461031859265,19.689085527525346,19.74866160060468,22.77117495903327,22.72698369930405,22.683439153984523,-0.0476244956660814,-0.10720056874541584,0.087735805048748,1,1,0
predictive,167,52.5,27,0.0,0,19.600219313730758,19.599907893719976,19.600002337577497,20.495212370825744,20.49550134065921,20.445222544597073,0.00031142001078166004,0.0002169761532613279,0.04998982622867132,1,1,0
predictive,167,52.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.6,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.29624999999825,24.29624999999825,24.29124999999749,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.6,14,0.0,0,19.66096644340475,19.716393117210025,19.74904400043192,22.763449531727304,22.712018550594617,22.68918897459389,-0.05542667380527533,-0.08807755702716946,0.07426055713341384,1,1,0
predictive,167,52.6,27,0.0,0,19.600156652664825,19.599934209799983,19.600001669698212,20.470533820308834,20.470740227332733,20.420678597425763,0.0002224428648425203,0.0001549829666132041,0.04985522288307109,1,1,0
predictive,167,52.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.7,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.293749999998195,24.293749999998195,24.288749999997435,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.7,14,0.0,0,19.682041737365807,19.743041395556226,19.74931714316566,22.751653448016,22.695051237309418,22.694940444551435,-0.060999658190418415,-0.06727540579985103,0.05671300346456576,1,1,0
predictive,167,52.7,27,0.0,0,19.60011189476059,19.599953006999986,19.600001192641578,20.445896975172076,20.446044408760578,20.39619953056814,0.00015888776060535292,0.00011070211901298421,0.04969744460393599,1,1,0
predictive,167,52.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.800000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.29124999999814,24.29124999999814,24.28624999999738,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.800000000000004,14,0.0,0,19.704238375909423,19.769218737232084,19.749512245118332,22.7362450800766,22.67594913396009,22.7007039109875,-0.06498036132266094,-0.04527386920890919,0.03554116908910032,1,1,0
predictive,167,52.800000000000004,27,0.0,0,19.600079924828993,19.599966433571417,19.60000085188684,20.421307318473424,20.421412628179496,20.37178468176603,0.00011349125757575962,7.907294215314664e-05,0.049522636707393985,1,1,0
predictive,167,52.800000000000004,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,52.900000000000006,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.288749999998085,24.288749999998085,24.283749999997326,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,52.900000000000006,14,0.0,0,19.717313125649593,19.76372766945149,19.749651603655956,22.728506745352625,22.68543821241226,22.706487751466284,-0.046414543801898134,-0.03233847800636269,0.02201899388634132,1,1,0
predictive,167,52.900000000000006,27,0.0,0,19.600057089163567,19.599976023979583,19.6000006084906,20.396769004440397,20.396844225659017,20.347433614454815,8.106518398420803e-05,5.6480672967040846e-05,0.04933538998558262,1,1,0
predictive,167,52.900000000000006,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,53.0,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.28624999999803,24.28624999999803,24.28124999999727,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,53.0,14,0.0,0,19.726652232606856,19.759805478179644,19.749751145468544,22.724591051447966,22.693827813633412,22.712298984935728,-0.033153245572787426,-0.023098912861687637,0.01229206651223791,1,1,0
predictive,167,53.0,27,0.0,0,19.600040777973973,19.59998287427113,19.600000434636144,20.37228526517333,20.372338994615202,20.32314610040038,5.790370284231017e-05,4.034333782954036e-05,0.04913916477294933,1,1,0
predictive,167,53.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,53.1,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.283749999997976,24.283749999997976,24.278749999997217,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,53.1,14,0.0,0,19.733323023290616,19.75700391298546,19.749822246763248,22.723419103615726,22.701445362319618,22.718143701531062,-0.02368088969484461,-0.016499223472631996,0.005275402084663483,1,1,0
predictive,167,53.1,27,0.0,0,19.600029127124266,19.599987767336522,19.600000310454387,20.347858696705078,20.347897074877842,20.298922102335837,4.135978774399973e-05,2.8816669878750645e-05,0.04893659436924125,1,1,0
predictive,167,53.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,53.2,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.28124999999792,24.28124999999792,24.276249999997162,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,53.2,14,0.0,0,19.738087873779016,19.755002794989622,19.749873033402324,22.7242215198889,22.70852599039169,22.724027363533082,-0.016914921210606337,-0.011785159623308061,0.000194156355817654,1,1,0
predictive,167,53.2,27,0.0,0,19.60002080508876,19.599991262383227,19.600000221753135,20.323491459106208,20.323518872086755,20.274761756711882,2.9542705533458502e-05,2.058333562615644e-05,0.048729702394325614,1,1,0
predictive,167,53.2,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,167,53.300000000000004,1,0.0,0,20.02499999999999,20.02499999999999,20.02499999999999,24.278749999997867,24.278749999997867,24.273749999997108,0.0,0.0,0.005000000000759286,1,1,0
predictive,167,53.300000000000004,14,0.0,0,19.74149133841359,19.75357342499259,19.74990930957309,22.726450000525325,22.715238908027313,22.729955014884467,-0.012082086579003004,-0.008417971159502713,-0.003505014359141967,1,1,0
predictive,167,53.300000000000004,27,0.0,0,19.600014860777684,19.599993758845162,19.600000158395098,20.29918541542102,20.299204996121414,20.250665356686284,2.1101932521361277e-05,1.4702382586051499e-05,0.04852005873473786,1,1,0
