layout,case_id,alpha_mps2,seed,category,category_label,run_id,active_indices,first_active,prefix_indices,success,witness_kind,witness_vehicle,witness_time_s,witness_gap_m,witness_margin_m
middle,middle_idm_leader_d02,1.8,61,B,policy-independent prefix obstruction,a429a606ea326d0c,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,26.8,3.4878765580074997,-0.5121234419925003
middle,middle_idm_leader_d02,1.8,79,B,policy-independent prefix obstruction,5b7c4a9dec8acd50,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,13.0,25.700000000000003,3.9520012982947605,-0.047998701705239455
middle,middle_idm_leader_d02,1.8,97,B,policy-independent prefix obstruction,06c1f646870175d6,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.400000000000002,3.6049927308380063,-0.3950072691619937
middle,middle_idm_leader_d02,1.8,113,B,policy-independent prefix obstruction,2a315c67d85a680d,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.5,3.8376294473040957,-0.16237055269590428
middle,middle_idm_leader_d02,1.8,131,B,policy-independent prefix obstruction,ee477ea9cae7e1a3,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,18.0,32.7,3.948125270978707,-0.051874729021292865
middle,middle_idm_leader_d02,1.8,149,B,policy-independent prefix obstruction,cc362c5e785e13fd,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.1,3.9688160749359156,-0.031183925064084406
middle,middle_idm_leader_d02,1.8,167,B,policy-independent prefix obstruction,e676cb115c4fb80c,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,27.1,3.95475823829905,-0.04524176170095018
middle,middle_idm_leader_d02,1.8,191,B,policy-independent prefix obstruction,735a9429939a5c31,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,18.0,32.7,3.6893460910764304,-0.3106539089235696
middle,middle_idm_leader_d02,1.9,3,B,policy-independent prefix obstruction,5d068046e1a48bb7,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,13.0,25.6,3.792198329528432,-0.20780167047156795
middle,middle_idm_leader_d02,1.9,11,B,policy-independent prefix obstruction,f85a2893cf1baf24,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.3,3.794540738625244,-0.2054592613747559
middle,middle_idm_leader_d02,1.9,29,B,policy-independent prefix obstruction,84c41a6af08ed579,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.400000000000002,3.8665438991357206,-0.1334561008642794
middle,middle_idm_leader_d02,1.9,47,B,policy-independent prefix obstruction,bb06661f0932cc2c,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,26.8,3.644175242531759,-0.35582475746824116
middle,middle_idm_leader_d02,1.9,61,B,policy-independent prefix obstruction,09c8d83b3c62a377,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.6,3.953792551088924,-0.0462074489110762
middle,middle_idm_leader_d02,1.9,79,B,policy-independent prefix obstruction,e556dd12a760754b,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.1,3.574921012824305,-0.42507898717569503
middle,middle_idm_leader_d02,1.9,97,B,policy-independent prefix obstruction,1b39abf46d387b2c,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,13.0,25.8,3.8234973872601756,-0.17650261273982437
middle,middle_idm_leader_d02,1.9,113,B,policy-independent prefix obstruction,71c737c349997d20,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,26.8,3.7904239817538325,-0.20957601824616745
middle,middle_idm_leader_d02,1.9,131,B,policy-independent prefix obstruction,e8a3b909814630fc,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,16.0,29.700000000000003,3.7909091526629055,-0.2090908473370945
middle,middle_idm_leader_d02,1.9,149,B,policy-independent prefix obstruction,22d853a71402c417,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.700000000000003,3.826258512230794,-0.17374148776920606
middle,middle_idm_leader_d02,1.9,167,B,policy-independent prefix obstruction,96caf7de6fddb936,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,13.0,25.400000000000002,3.5637180415715477,-0.4362819584284523
middle,middle_idm_leader_d02,1.9,191,B,policy-independent prefix obstruction,fb4e0d6e33103b3a,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,15.0,28.6,3.5174951423055774,-0.48250485769442264
middle,middle_idm_leader_d02,2.0,3,B,policy-independent prefix obstruction,9430ad7e14a0ec74,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.1,3.808596445721875,-0.19140355427812494
middle,middle_idm_leader_d02,2.0,11,B,policy-independent prefix obstruction,929ff570c97991c5,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,23.200000000000003,3.976333405468594,-0.02366659453140585
middle,middle_idm_leader_d02,2.0,29,B,policy-independent prefix obstruction,1a5794851bad97a8,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,13.0,25.6,3.843236751950613,-0.15676324804938702
middle,middle_idm_leader_d02,2.0,47,B,policy-independent prefix obstruction,100ed9dc8fe8c05b,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.200000000000003,3.836761097095973,-0.16323890290402687
middle,middle_idm_leader_d02,2.0,61,B,policy-independent prefix obstruction,699dc80dd3373f1f,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.0,3.850133000496797,-0.14986699950320315
middle,middle_idm_leader_d02,2.0,79,B,policy-independent prefix obstruction,56e9af21bee32c49,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.900000000000002,3.7508447699007803,-0.2491552300992197
middle,middle_idm_leader_d02,2.0,97,B,policy-independent prefix obstruction,b22b029177e2693e,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.3,3.9178804637096363,-0.08211953629036373
middle,middle_idm_leader_d02,2.0,113,B,policy-independent prefix obstruction,3556cac01a5d7906,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.3,3.79137755941602,-0.20862244058398005
middle,middle_idm_leader_d02,2.0,131,B,policy-independent prefix obstruction,75181bbbe0cf7125,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,14.0,27.0,3.8485366583508096,-0.1514633416491904
middle,middle_idm_leader_d02,2.0,149,B,policy-independent prefix obstruction,3cf8aa4a6c6fc916,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.400000000000002,3.9157597443853405,-0.08424025561465953
middle,middle_idm_leader_d02,2.0,167,B,policy-independent prefix obstruction,c617c0a8975f418c,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,23.900000000000002,3.870953914979708,-0.1290460850202919
middle,middle_idm_leader_d02,2.0,191,B,policy-independent prefix obstruction,0fbf3953cfbffcba,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,13.0,25.6,3.77461381960606,-0.2253861803939401
middle,middle_idm_leader_d02,2.1,3,B,policy-independent prefix obstruction,9a5c1b605d5024b9,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.6,3.9236554762366183,-0.07634452376338174
middle,middle_idm_leader_d02,2.1,11,B,policy-independent prefix obstruction,ea176138ce0e1247,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.700000000000003,3.5598394100900776,-0.44016058990992235
middle,middle_idm_leader_d02,2.1,29,B,policy-independent prefix obstruction,d761ea51ec22a491,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.1,3.6871471151210073,-0.31285288487899265
middle,middle_idm_leader_d02,2.1,47,B,policy-independent prefix obstruction,612c21e0950a0c3d,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.8,3.784916556988108,-0.21508344301189197
middle,middle_idm_leader_d02,2.1,61,B,policy-independent prefix obstruction,e1231cf26f6ec19a,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.700000000000003,3.7521050301754713,-0.24789496982452874
middle,middle_idm_leader_d02,2.1,79,B,policy-independent prefix obstruction,eb13794afca1ff1d,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,10.0,21.5,3.8858638507804386,-0.11413614921956139
middle,middle_idm_leader_d02,2.1,97,B,policy-independent prefix obstruction,5599bd02bba696ec,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,23.200000000000003,3.910237034701254,-0.08976296529874617
middle,middle_idm_leader_d02,2.1,113,B,policy-independent prefix obstruction,ea47c6ff84cdbf65,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,23.0,3.9198404441303865,-0.08015955586961354
middle,middle_idm_leader_d02,2.1,131,B,policy-independent prefix obstruction,125c91c4020bb3df,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.6,3.9731345986988345,-0.026865401301165548
middle,middle_idm_leader_d02,2.1,149,B,policy-independent prefix obstruction,c1a9bd4a79098760,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,10.0,21.3,3.702391697584403,-0.2976083024155969
middle,middle_idm_leader_d02,2.1,167,B,policy-independent prefix obstruction,17918baa96d1b599,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,11.0,22.700000000000003,3.7907410722540646,-0.20925892774593535
middle,middle_idm_leader_d02,2.1,191,B,policy-independent prefix obstruction,e53d90c640342376,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,12.0,24.200000000000003,3.7380436584191443,-0.2619563415808557
middle,middle_idm_leader_d02,2.5,3,B,policy-independent prefix obstruction,b1c86a68eedc0e33,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,9.0,20.0,3.624329695411575,-0.3756703045884251
middle,middle_idm_leader_d02,2.5,11,B,policy-independent prefix obstruction,c3bd30370b0d8a9d,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,8.0,18.7,3.9854086614263053,-0.014591338573694657
middle,middle_idm_leader_d02,2.5,29,B,policy-independent prefix obstruction,3aa929f9551eef61,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,9.0,20.1,3.903633012215195,-0.09636698778480479
middle,middle_idm_leader_d02,2.5,47,B,policy-independent prefix obstruction,290d9abbffe343a7,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,9.0,19.8,3.7993809222821966,-0.2006190777178034
middle,middle_idm_leader_d02,2.5,61,B,policy-independent prefix obstruction,f0aaa640a548d414,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,8.0,18.8,3.908540614541181,-0.09145938545881904
middle,middle_idm_leader_d02,2.5,79,B,policy-independent prefix obstruction,9748d5cc7ebc19d4,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,8.0,18.7,3.6724962608958265,-0.3275037391041735
middle,middle_idm_leader_d02,2.5,97,B,policy-independent prefix obstruction,5b41000a2e68a083,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,8.0,18.8,3.900041870628286,-0.09995812937171422
middle,middle_idm_leader_d02,2.5,113,B,policy-independent prefix obstruction,2c3b99a3fa7046e5,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,9.0,19.900000000000002,3.7470010917976566,-0.2529989082023434
middle,middle_idm_leader_d02,2.5,131,B,policy-independent prefix obstruction,42bb2d833dc3f637,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,9.0,20.3,3.8339129433857977,-0.1660870566142023
middle,middle_idm_leader_d02,2.5,149,B,policy-independent prefix obstruction,950a805dd93f83dd,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,8.0,18.7,3.939262576521429,-0.06073742347857092
middle,middle_idm_leader_d02,2.5,167,B,policy-independent prefix obstruction,6f90230cbdc2271e,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,8.0,18.900000000000002,3.9856592197501186,-0.01434078024988139
middle,middle_idm_leader_d02,2.5,191,B,policy-independent prefix obstruction,6cf198ba737ac675,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,9.0,19.900000000000002,3.7895965791241935,-0.21040342087580655
middle,middle_idm_leader_d02,3.0,3,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.0,11,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.0,29,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.0,47,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.0,61,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.0,79,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.0,97,B,policy-independent prefix obstruction,b7579eae394a7e88,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.5,3.880200553093516,-0.11979944690648381
middle,middle_idm_leader_d02,3.0,113,B,policy-independent prefix obstruction,242989c112e7c2cb,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.5,3.8414826168448,-0.1585173831551998
middle,middle_idm_leader_d02,3.0,131,B,policy-independent prefix obstruction,ab6db2dc5e5ca5cc,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.400000000000002,3.922454234456822,-0.07754576554317794
middle,middle_idm_leader_d02,3.0,149,B,policy-independent prefix obstruction,b6472d360c698a7e,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.3,3.9510363110311744,-0.048963688968825636
middle,middle_idm_leader_d02,3.0,167,B,policy-independent prefix obstruction,e2d94a9fc9e965b0,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.3,3.742766569746081,-0.257233430253919
middle,middle_idm_leader_d02,3.0,191,B,policy-independent prefix obstruction,9a527b9b56a9b7c8,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.8,3.949291674507151,-0.05070832549284887
middle,middle_idm_leader_d02,3.5,3,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.5,11,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.5,29,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.5,47,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.5,61,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.5,79,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,3.5,97,B,policy-independent prefix obstruction,7f02c98e2d22a319,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.2,3.949417327926909,-0.05058267207309086
middle,middle_idm_leader_d02,3.5,113,B,policy-independent prefix obstruction,a88d54ebabf89515,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.2,3.9103615703239143,-0.0896384296760857
middle,middle_idm_leader_d02,3.5,131,B,policy-independent prefix obstruction,117181cb383f3521,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.2,3.907223210837941,-0.092776789162059
middle,middle_idm_leader_d02,3.5,149,B,policy-independent prefix obstruction,a52d20be08c8bfd2,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,15.9,3.717309704931637,-0.2826902950683632
middle,middle_idm_leader_d02,3.5,167,B,policy-independent prefix obstruction,aac6bc93aec751e0,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,7.0,17.1,3.8068630847445775,-0.19313691525542254
middle,middle_idm_leader_d02,3.5,191,B,policy-independent prefix obstruction,707bc72533c5b7f9,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.2,3.852775947457957,-0.14722405254204318
middle,middle_idm_leader_d02,4.0,3,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.0,11,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.0,29,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.0,47,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.0,61,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.0,79,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.0,97,B,policy-independent prefix obstruction,52f9e63dd2551454,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.1,3.984296298506095,-0.015703701493904987
middle,middle_idm_leader_d02,4.0,113,B,policy-independent prefix obstruction,4c4205181479e409,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.0,3.8830850117826117,-0.11691498821738833
middle,middle_idm_leader_d02,4.0,131,B,policy-independent prefix obstruction,c96eeb71a5a2a3e3,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.0,3.803864379273733,-0.19613562072626678
middle,middle_idm_leader_d02,4.0,149,B,policy-independent prefix obstruction,e60582a2e2dac651,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,15.8,3.741514705294648,-0.258485294705352
middle,middle_idm_leader_d02,4.0,167,B,policy-independent prefix obstruction,db100dac44008893,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.0,3.9261634942663477,-0.0738365057336523
middle,middle_idm_leader_d02,4.0,191,B,policy-independent prefix obstruction,c960c13d9234ae50,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,15.9,3.965851794746257,-0.03414820525374296
middle,middle_idm_leader_d02,4.5,3,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.5,11,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.5,29,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.5,47,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.5,61,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.5,79,D,not evaluated,,,,,,,,,,
middle,middle_idm_leader_d02,4.5,97,B,policy-independent prefix obstruction,73023363e5d065ce,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.0,3.9775771797450687,-0.022422820254931253
middle,middle_idm_leader_d02,4.5,113,B,policy-independent prefix obstruction,731611d156372066,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,16.0,3.4689363143431535,-0.5310636856568465
middle,middle_idm_leader_d02,4.5,131,B,policy-independent prefix obstruction,e54b117dea7a098a,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,5.0,14.8,3.990869301952017,-0.009130698047982833
middle,middle_idm_leader_d02,4.5,149,B,policy-independent prefix obstruction,e78e4e6896558965,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,5.0,14.600000000000001,3.956961283787251,-0.043038716212748795
middle,middle_idm_leader_d02,4.5,167,B,policy-independent prefix obstruction,d78e92a207ebf4d9,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,15.9,3.9803446360895833,-0.019655363910416668
middle,middle_idm_leader_d02,4.5,191,B,policy-independent prefix obstruction,724d55d57106fc96,"[19,20,21,22]",19.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]",0.0,safety_gap,6.0,15.9,3.708557378229017,-0.2914426217709831
rear,rear_idm_leader_d02,0.0,3,A,recovered,7e66f162891dfe16,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,11,A,recovered,184a3774489b4abf,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,29,A,recovered,1656b86d63bf748d,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,47,A,recovered,e4ba3f25f6d98a9c,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,61,A,recovered,68adba8e99299d5b,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,79,A,recovered,3ddcc3b1f0ff4ebb,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,97,A,recovered,7fe7135bb0176646,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,113,A,recovered,4572550b65cbc86a,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,131,A,recovered,4616777d8850506a,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,149,A,recovered,3b6cf0d8ad0cdb3d,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,167,A,recovered,8929a0d10c5bd91a,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.0,191,A,recovered,e03d104bb76c0cbd,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
rear,rear_idm_leader_d02,0.25,3,A,recovered,a29bb6bd0e59fe41,"[37,38,39,40]",37.0,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]",1.0,,,,,
